date,underlying_price,option_symbol,option_type,strike,expiry,bid,ask,mid
2025-07-17,625.469970703125,SPY260331P00560000,put,560.0,2026-03-31,14.11,14.15,14.129999999999999
2025-07-17,625.469970703125,SPY260331P00561000,put,561.0,2026-03-31,14.27,14.33,14.3
2025-07-17,625.469970703125,SPY260331P00562000,put,562.0,2026-03-31,20.91,21.04,20.975
2025-07-17,625.469970703125,SPY260331P00563000,put,563.0,2026-03-31,14.52,14.59,14.555
2025-07-17,625.469970703125,SPY260331P00564000,put,564.0,2026-03-31,14.72,14.78,14.75
2025-07-17,625.469970703125,SPY260331P00565000,put,565.0,2026-03-31,14.89,14.95,14.92
2025-07-17,625.469970703125,SPY260331P00566000,put,566.0,2026-03-31,16.46,16.56,16.509999999999998
2025-07-17,625.469970703125,SPY260331P00567000,put,567.0,2026-03-31,15.18,15.24,15.21
2025-07-17,625.469970703125,SPY260331P00568000,put,568.0,2026-03-31,15.34,15.4,15.370000000000001
2025-07-17,625.469970703125,SPY260331P00569000,put,569.0,2026-03-31,15.49,15.55,15.52
2025-07-17,625.469970703125,SPY260331P00570000,put,570.0,2026-03-31,15.67,15.74,15.705
2025-07-17,625.469970703125,SPY260331P00571000,put,571.0,2026-03-31,15.83,15.89,15.86
2025-07-17,625.469970703125,SPY260331P00572000,put,572.0,2026-03-31,16.04,16.1,16.07
2025-07-17,625.469970703125,SPY260331P00573000,put,573.0,2026-03-31,16.22,16.27,16.244999999999997
2025-07-17,625.469970703125,SPY260331P00574000,put,574.0,2026-03-31,16.35,16.41,16.380000000000003
2025-07-17,625.469970703125,SPY260331P00575000,put,575.0,2026-03-31,16.5,16.57,16.535
2025-07-17,625.469970703125,SPY260331P00576000,put,576.0,2026-03-31,16.76,16.83,16.795
2025-07-17,625.469970703125,SPY260331P00577000,put,577.0,2026-03-31,16.89,16.96,16.925
2025-07-17,625.469970703125,SPY260331P00578000,put,578.0,2026-03-31,17.07,17.14,17.105
2025-07-17,625.469970703125,SPY260331P00579000,put,579.0,2026-03-31,17.22,17.29,17.255
2025-07-17,625.469970703125,SPY260331P00580000,put,580.0,2026-03-31,17.42,17.59,17.505000000000003
2025-07-17,625.469970703125,SPY260331P00581000,put,581.0,2026-03-31,17.58,17.64,17.61
2025-07-17,625.469970703125,SPY260331P00582000,put,582.0,2026-03-31,17.8,17.86,17.83
2025-07-17,625.469970703125,SPY260331P00583000,put,583.0,2026-03-31,17.99,18.05,18.02
2025-07-17,625.469970703125,SPY260331P00584000,put,584.0,2026-03-31,18.19,18.25,18.22
2025-07-17,625.469970703125,SPY260331P00585000,put,585.0,2026-03-31,18.36,18.43,18.395
2025-07-17,625.469970703125,SPY260331P00586000,put,586.0,2026-03-31,18.54,18.6,18.57
2025-07-17,625.469970703125,SPY260331P00590000,put,590.0,2026-03-31,19.35,19.42,19.385
2025-07-17,625.469970703125,SPY260331P00595000,put,595.0,2026-03-31,20.42,20.49,20.455
2025-07-17,625.469970703125,SPY260331P00600000,put,600.0,2026-03-31,21.52,21.58,21.549999999999997
2025-07-17,625.469970703125,SPY260331P00605000,put,605.0,2026-03-31,22.76,22.96,22.86
2025-07-17,625.469970703125,SPY260331P00610000,put,610.0,2026-03-31,23.94,24.01,23.975
2025-07-17,625.469970703125,SPY260331P00615000,put,615.0,2026-03-31,25.3,25.37,25.335
2025-07-17,625.469970703125,SPY260331P00620000,put,620.0,2026-03-31,26.74,26.8,26.77
2025-07-17,625.469970703125,SPY260331P00625000,put,625.0,2026-03-31,28.26,28.35,28.305
2025-07-17,625.469970703125,SPY260331P00630000,put,630.0,2026-03-31,29.93,30.02,29.975
2025-07-17,625.469970703125,SPY260331P00635000,put,635.0,2026-03-31,31.74,32.01,31.875
2025-07-17,625.469970703125,SPY260331P00640000,put,640.0,2026-03-31,33.76,33.86,33.81
2025-07-17,625.469970703125,SPY260331P00645000,put,645.0,2026-03-31,35.83,35.95,35.89
2025-07-17,625.469970703125,SPY260331P00650000,put,650.0,2026-03-31,38.05,38.41,38.23
2025-07-17,625.469970703125,SPY260331P00655000,put,655.0,2026-03-31,40.61,41.0,40.805
2025-07-17,625.469970703125,SPY260331P00660000,put,660.0,2026-03-31,43.17,43.58,43.375
2025-07-17,625.469970703125,SPY260331P00665000,put,665.0,2026-03-31,45.98,46.37,46.175
2025-07-17,625.469970703125,SPY260331P00670000,put,670.0,2026-03-31,49.08,49.53,49.305
2025-07-17,625.469970703125,SPY260331P00675000,put,675.0,2026-03-31,52.42,52.92,52.67
2025-07-17,625.469970703125,SPY260331P00680000,put,680.0,2026-03-31,56.08,56.69,56.385
2025-07-17,625.469970703125,SPY260331P00685000,put,685.0,2026-03-31,59.96,60.59,60.275000000000006
2025-07-17,625.469970703125,SPY260331P00690000,put,690.0,2026-03-31,63.04,66.15,64.595
2025-07-17,625.469970703125,SPY260331P00700000,put,700.0,2026-03-31,104.12,108.0,106.06
2025-07-17,625.469970703125,SPY260331P00710000,put,710.0,2026-03-31,143.14,148.0,145.57
2025-07-17,625.469970703125,SPY260331P00725000,put,725.0,2026-03-31,120.54,123.65,122.095
2025-07-17,625.469970703125,SPY260331P00745000,put,745.0,2026-03-31,119.77,123.35,121.56
2025-07-17,625.469970703125,SPY260331P00760000,put,760.0,2026-03-31,143.81,147.4,145.60500000000002
2025-07-17,625.469970703125,SPY260618C00245000,call,245.0,2026-06-18,0.0,0.0,0.0
2025-07-17,625.469970703125,SPY260618C00250000,call,250.0,2026-06-18,380.98,384.57,382.775
2025-07-17,625.469970703125,SPY260618C00255000,call,255.0,2026-06-18,376.23,379.82,378.025
2025-07-17,625.469970703125,SPY260618C00260000,call,260.0,2026-06-18,371.48,375.07,373.275
2025-07-17,625.469970703125,SPY260618C00265000,call,265.0,2026-06-18,366.73,370.33,368.53
2025-07-17,625.469970703125,SPY260618C00270000,call,270.0,2026-06-18,361.98,365.58,363.78
2025-07-17,625.469970703125,SPY260618C00275000,call,275.0,2026-06-18,0.0,0.0,0.0
2025-07-17,625.469970703125,SPY260618C00280000,call,280.0,2026-06-18,322.32,326.19,324.255
2025-07-17,625.469970703125,SPY260618C00285000,call,285.0,2026-06-18,347.76,351.36,349.56
2025-07-17,625.469970703125,SPY260618C00290000,call,290.0,2026-06-18,343.08,346.26,344.66999999999996
2025-07-17,625.469970703125,SPY260618C00295000,call,295.0,2026-06-18,338.28,341.88,340.08
2025-07-17,625.469970703125,SPY260618C00300000,call,300.0,2026-06-18,333.55,337.15,335.35
2025-07-17,625.469970703125,SPY260618C00305000,call,305.0,2026-06-18,328.9,331.43,330.16499999999996
2025-07-17,625.469970703125,SPY260618C00310000,call,310.0,2026-06-18,323.04,328.0,325.52
2025-07-17,625.469970703125,SPY260618C00315000,call,315.0,2026-06-18,318.5,323.5,321.0
2025-07-17,625.469970703125,SPY260618C00320000,call,320.0,2026-06-18,314.64,318.24,316.44
2025-07-17,625.469970703125,SPY260618C00325000,call,325.0,2026-06-18,309.71,312.53,311.12
2025-07-17,625.469970703125,SPY260618C00330000,call,330.0,2026-06-18,304.99,307.81,306.4
2025-07-17,625.469970703125,SPY260618C00335000,call,335.0,2026-06-18,300.47,304.08,302.275
2025-07-17,625.469970703125,SPY260618C00340000,call,340.0,2026-06-18,293.1,296.88,294.99
2025-07-17,625.469970703125,SPY260618C00345000,call,345.0,2026-06-18,290.84,293.67,292.255
2025-07-17,625.469970703125,SPY260618C00350000,call,350.0,2026-06-18,286.34,289.94,288.14
2025-07-17,625.469970703125,SPY260618C00355000,call,355.0,2026-06-18,281.64,285.24,283.44
2025-07-17,625.469970703125,SPY260618C00360000,call,360.0,2026-06-18,276.94,280.54,278.74
2025-07-17,625.469970703125,SPY260618C00365000,call,365.0,2026-06-18,271.5,276.0,273.75
2025-07-17,625.469970703125,SPY260618C00370000,call,370.0,2026-06-18,267.35,270.18,268.765
2025-07-17,625.469970703125,SPY260618C00375000,call,375.0,2026-06-18,262.67,265.49,264.08000000000004
2025-07-17,625.469970703125,SPY260618C00380000,call,380.0,2026-06-18,258.19,261.8,259.995
2025-07-17,625.469970703125,SPY260618C00385000,call,385.0,2026-06-18,253.26,256.15,254.70499999999998
2025-07-17,625.469970703125,SPY260618C00390000,call,390.0,2026-06-18,248.85,252.46,250.655
2025-07-17,625.469970703125,SPY260618C00395000,call,395.0,2026-06-18,244.19,247.79,245.99
2025-07-17,625.469970703125,SPY260618C00400000,call,400.0,2026-06-18,239.33,242.17,240.75
2025-07-17,625.469970703125,SPY260618C00405000,call,405.0,2026-06-18,234.89,238.5,236.695
2025-07-17,625.469970703125,SPY260618C00410000,call,410.0,2026-06-18,230.25,233.86,232.055
2025-07-17,625.469970703125,SPY260618C00415000,call,415.0,2026-06-18,225.62,228.26,226.94
2025-07-17,625.469970703125,SPY260618C00420000,call,420.0,2026-06-18,221.0,224.61,222.805
2025-07-17,625.469970703125,SPY260618C00425000,call,425.0,2026-06-18,216.39,220.0,218.195
2025-07-17,625.469970703125,SPY260618C00430000,call,430.0,2026-06-18,211.79,215.4,213.595
2025-07-17,625.469970703125,SPY260618C00435000,call,435.0,2026-06-18,207.2,210.82,209.01
2025-07-17,625.469970703125,SPY260618C00440000,call,440.0,2026-06-18,202.63,206.24,204.435
2025-07-17,625.469970703125,SPY260618C00445000,call,445.0,2026-06-18,196.29,199.4,197.845
2025-07-17,625.469970703125,SPY260618C00450000,call,450.0,2026-06-18,192.5,197.49,194.995
2025-07-17,625.469970703125,SPY260618C00455000,call,455.0,2026-06-18,188.98,192.6,190.79
2025-07-17,625.469970703125,SPY260618C00460000,call,460.0,2026-06-18,184.46,187.13,185.79500000000002
2025-07-17,625.469970703125,SPY260618C00465000,call,465.0,2026-06-18,179.95,183.57,181.76
2025-07-17,625.469970703125,SPY260618C00470000,call,470.0,2026-06-18,175.46,178.14,176.8
2025-07-17,625.469970703125,SPY260618C00475000,call,475.0,2026-06-18,170.99,174.62,172.805
2025-07-17,625.469970703125,SPY260618C00480000,call,480.0,2026-06-18,167.99,168.86,168.425
2025-07-17,625.469970703125,SPY260618C00485000,call,485.0,2026-06-18,163.61,164.46,164.03500000000003
2025-07-17,625.469970703125,SPY260618C00490000,call,490.0,2026-06-18,158.98,159.79,159.385
2025-07-17,625.469970703125,SPY260618C00495000,call,495.0,2026-06-18,154.73,155.56,155.14499999999998
2025-07-17,625.469970703125,SPY260618C00500000,call,500.0,2026-06-18,150.22,150.99,150.60500000000002
2025-07-17,625.469970703125,SPY260618C00505000,call,505.0,2026-06-18,146.18,146.91,146.54500000000002
2025-07-17,625.469970703125,SPY260618C00510000,call,510.0,2026-06-18,141.82,142.58,142.2
2025-07-17,625.469970703125,SPY260618C00515000,call,515.0,2026-06-18,137.53,138.26,137.89499999999998
2025-07-17,625.469970703125,SPY260618C00520000,call,520.0,2026-06-18,133.21,133.91,133.56
2025-07-17,625.469970703125,SPY260618C00525000,call,525.0,2026-06-18,128.75,129.42,129.08499999999998
2025-07-17,625.469970703125,SPY260618C00530000,call,530.0,2026-06-18,124.76,125.44,125.1
2025-07-17,625.469970703125,SPY260618C00535000,call,535.0,2026-06-18,120.62,121.32,120.97
2025-07-17,625.469970703125,SPY260618C00540000,call,540.0,2026-06-18,116.38,117.06,116.72
2025-07-17,625.469970703125,SPY260618C00545000,call,545.0,2026-06-18,112.31,112.94,112.625
2025-07-17,625.469970703125,SPY260618C00550000,call,550.0,2026-06-18,108.17,108.81,108.49000000000001
2025-07-17,625.469970703125,SPY260618C00555000,call,555.0,2026-06-18,104.17,104.76,104.465
2025-07-17,625.469970703125,SPY260618C00560000,call,560.0,2026-06-18,100.15,100.75,100.45
2025-07-17,625.469970703125,SPY260618C00565000,call,565.0,2026-06-18,96.16,96.68,96.42
2025-07-17,625.469970703125,SPY260618C00570000,call,570.0,2026-06-18,92.15,92.69,92.42
2025-07-17,625.469970703125,SPY260618C00575000,call,575.0,2026-06-18,88.26,88.8,88.53
2025-07-17,625.469970703125,SPY260618C00580000,call,580.0,2026-06-18,84.4,84.93,84.665
2025-07-17,625.469970703125,SPY260618C00585000,call,585.0,2026-06-18,80.61,81.07,80.84
2025-07-17,625.469970703125,SPY260618C00590000,call,590.0,2026-06-18,76.78,77.29,77.035
2025-07-17,625.469970703125,SPY260618C00595000,call,595.0,2026-06-18,73.0,73.46,73.22999999999999
2025-07-17,625.469970703125,SPY260618C00600000,call,600.0,2026-06-18,69.31,69.8,69.555
2025-07-17,625.469970703125,SPY260618C00605000,call,605.0,2026-06-18,65.68,66.1,65.89
2025-07-17,625.469970703125,SPY260618C00610000,call,610.0,2026-06-18,62.02,62.45,62.235
2025-07-17,625.469970703125,SPY260618C00615000,call,615.0,2026-06-18,58.51,58.92,58.715
2025-07-17,625.469970703125,SPY260618C00620000,call,620.0,2026-06-18,55.05,55.37,55.209999999999994
2025-07-17,625.469970703125,SPY260618C00625000,call,625.0,2026-06-18,51.61,51.99,51.8
2025-07-17,625.469970703125,SPY260618C00630000,call,630.0,2026-06-18,48.29,48.64,48.465
2025-07-17,625.469970703125,SPY260618C00635000,call,635.0,2026-06-18,45.04,45.34,45.19
2025-07-17,625.469970703125,SPY260618C00640000,call,640.0,2026-06-18,41.97,42.25,42.11
2025-07-17,625.469970703125,SPY260618C00645000,call,645.0,2026-06-18,38.99,39.08,39.035
2025-07-17,625.469970703125,SPY260618C00650000,call,650.0,2026-06-18,36.03,36.12,36.075
2025-07-17,625.469970703125,SPY260618C00655000,call,655.0,2026-06-18,33.19,33.27,33.230000000000004
2025-07-17,625.469970703125,SPY260618C00660000,call,660.0,2026-06-18,30.45,30.52,30.485
2025-07-17,625.469970703125,SPY260618C00665000,call,665.0,2026-06-18,27.84,27.92,27.880000000000003
2025-07-17,625.469970703125,SPY260618C00670000,call,670.0,2026-06-18,25.24,25.44,25.34
2025-07-17,625.469970703125,SPY260618C00675000,call,675.0,2026-06-18,23.02,23.1,23.060000000000002
2025-07-17,625.469970703125,SPY260618C00680000,call,680.0,2026-06-18,20.79,20.85,20.82
2025-07-17,625.469970703125,SPY260618C00685000,call,685.0,2026-06-18,18.75,18.82,18.785
2025-07-17,625.469970703125,SPY260618C00690000,call,690.0,2026-06-18,16.79,16.86,16.825
2025-07-17,625.469970703125,SPY260618C00695000,call,695.0,2026-06-18,15.06,15.12,15.09
2025-07-17,625.469970703125,SPY260618C00700000,call,700.0,2026-06-18,13.4,13.46,13.43
2025-07-17,625.469970703125,SPY260618C00705000,call,705.0,2026-06-18,11.95,12.01,11.98
2025-07-17,625.469970703125,SPY260618C00710000,call,710.0,2026-06-18,10.58,10.63,10.605
2025-07-17,625.469970703125,SPY260618C00715000,call,715.0,2026-06-18,9.36,9.41,9.385
2025-07-17,625.469970703125,SPY260618C00720000,call,720.0,2026-06-18,8.23,8.28,8.254999999999999
2025-07-17,625.469970703125,SPY260618C00725000,call,725.0,2026-06-18,7.21,7.35,7.279999999999999
2025-07-17,625.469970703125,SPY260618C00730000,call,730.0,2026-06-18,6.37,6.42,6.395
2025-07-17,625.469970703125,SPY260618C00735000,call,735.0,2026-06-18,5.58,5.62,5.6
2025-07-17,625.469970703125,SPY260618C00740000,call,740.0,2026-06-18,4.86,4.9,4.880000000000001
2025-07-17,625.469970703125,SPY260618C00745000,call,745.0,2026-06-18,4.24,4.28,4.26
2025-07-17,625.469970703125,SPY260618C00750000,call,750.0,2026-06-18,3.69,3.73,3.71
2025-07-17,625.469970703125,SPY260618C00755000,call,755.0,2026-06-18,3.22,3.25,3.2350000000000003
2025-07-17,625.469970703125,SPY260618C00760000,call,760.0,2026-06-18,2.8,2.82,2.8099999999999996
2025-07-17,625.469970703125,SPY260618C00765000,call,765.0,2026-06-18,2.43,2.46,2.4450000000000003
2025-07-17,625.469970703125,SPY260618C00770000,call,770.0,2026-06-18,2.11,2.13,2.12
2025-07-17,625.469970703125,SPY260618C00775000,call,775.0,2026-06-18,1.84,1.86,1.85
2025-07-17,625.469970703125,SPY260618C00780000,call,780.0,2026-06-18,1.61,1.63,1.62
2025-07-17,625.469970703125,SPY260618C00785000,call,785.0,2026-06-18,1.4,1.43,1.415
2025-07-17,625.469970703125,SPY260618C00790000,call,790.0,2026-06-18,1.23,1.24,1.2349999999999999
2025-07-17,625.469970703125,SPY260618C00795000,call,795.0,2026-06-18,1.07,1.09,1.08
2025-07-17,625.469970703125,SPY260618C00800000,call,800.0,2026-06-18,0.93,0.95,0.94
2025-07-17,625.469970703125,SPY260618C00805000,call,805.0,2026-06-18,0.82,0.85,0.835
2025-07-17,625.469970703125,SPY260618C00810000,call,810.0,2026-06-18,0.72,0.74,0.73
2025-07-17,625.469970703125,SPY260618C00815000,call,815.0,2026-06-18,0.64,0.65,0.645
2025-07-17,625.469970703125,SPY260618C00820000,call,820.0,2026-06-18,0.55,0.58,0.565
2025-07-17,625.469970703125,SPY260618C00825000,call,825.0,2026-06-18,0.5,0.51,0.505
2025-07-17,625.469970703125,SPY260618C00830000,call,830.0,2026-06-18,0.43,0.45,0.44
2025-07-17,625.469970703125,SPY260618C00835000,call,835.0,2026-06-18,0.39,0.4,0.395
2025-07-17,625.469970703125,SPY260618C00840000,call,840.0,2026-06-18,0.34,0.35,0.345
2025-07-17,625.469970703125,SPY260618C00845000,call,845.0,2026-06-18,0.3,0.31,0.305
2025-07-17,625.469970703125,SPY260618C00850000,call,850.0,2026-06-18,0.26,0.28,0.27
2025-07-17,625.469970703125,SPY260618C00855000,call,855.0,2026-06-18,0.23,0.25,0.24
2025-07-17,625.469970703125,SPY260618C00860000,call,860.0,2026-06-18,0.2,0.22,0.21000000000000002
2025-07-17,625.469970703125,SPY260618C00865000,call,865.0,2026-06-18,0.18,0.2,0.19
2025-07-17,625.469970703125,SPY260618C00870000,call,870.0,2026-06-18,0.16,0.17,0.165
2025-07-17,625.469970703125,SPY260618P00245000,put,245.0,2026-06-18,1.09,1.11,1.1
2025-07-17,625.469970703125,SPY260618P00250000,put,250.0,2026-06-18,1.14,1.16,1.15
2025-07-17,625.469970703125,SPY260618P00255000,put,255.0,2026-06-18,1.21,1.22,1.2149999999999999
2025-07-17,625.469970703125,SPY260618P00260000,put,260.0,2026-06-18,1.27,1.28,1.275
2025-07-17,625.469970703125,SPY260618P00265000,put,265.0,2026-06-18,1.33,1.34,1.335
2025-07-17,625.469970703125,SPY260618P00270000,put,270.0,2026-06-18,1.39,1.41,1.4
2025-07-17,625.469970703125,SPY260618P00275000,put,275.0,2026-06-18,1.45,1.48,1.4649999999999999
2025-07-17,625.469970703125,SPY260618P00280000,put,280.0,2026-06-18,1.53,1.55,1.54
2025-07-17,625.469970703125,SPY260618P00285000,put,285.0,2026-06-18,1.59,1.61,1.6
2025-07-17,625.469970703125,SPY260618P00290000,put,290.0,2026-06-18,1.67,1.69,1.68
2025-07-17,625.469970703125,SPY260618P00295000,put,295.0,2026-06-18,1.75,1.76,1.755
2025-07-17,625.469970703125,SPY260618P00300000,put,300.0,2026-06-18,1.81,1.83,1.82
2025-07-17,625.469970703125,SPY260618P00305000,put,305.0,2026-06-18,1.9,1.91,1.9049999999999998
2025-07-17,625.469970703125,SPY260618P00310000,put,310.0,2026-06-18,1.97,2.0,1.9849999999999999
2025-07-17,625.469970703125,SPY260618P00315000,put,315.0,2026-06-18,2.06,2.08,2.0700000000000003
2025-07-17,625.469970703125,SPY260618P00320000,put,320.0,2026-06-18,2.13,2.15,2.1399999999999997
2025-07-17,625.469970703125,SPY260618P00325000,put,325.0,2026-06-18,2.22,2.24,2.2300000000000004
2025-07-17,625.469970703125,SPY260618P00330000,put,330.0,2026-06-18,2.32,2.34,2.33
2025-07-17,625.469970703125,SPY260618P00335000,put,335.0,2026-06-18,2.4,2.42,2.41
2025-07-17,625.469970703125,SPY260618P00340000,put,340.0,2026-06-18,2.5,2.51,2.505
2025-07-17,625.469970703125,SPY260618P00345000,put,345.0,2026-06-18,2.6,2.62,2.6100000000000003
2025-07-17,625.469970703125,SPY260618P00350000,put,350.0,2026-06-18,2.71,2.73,2.7199999999999998
2025-07-17,625.469970703125,SPY260618P00355000,put,355.0,2026-06-18,2.8,2.82,2.8099999999999996
2025-07-17,625.469970703125,SPY260618P00360000,put,360.0,2026-06-18,2.92,2.94,2.9299999999999997
2025-07-17,625.469970703125,SPY260618P00365000,put,365.0,2026-06-18,3.02,3.05,3.035
2025-07-17,625.469970703125,SPY260618P00370000,put,370.0,2026-06-18,3.15,3.17,3.16
2025-07-17,625.469970703125,SPY260618P00375000,put,375.0,2026-06-18,3.27,3.3,3.285
2025-07-17,625.469970703125,SPY260618P00380000,put,380.0,2026-06-18,3.4,3.42,3.41
2025-07-17,625.469970703125,SPY260618P00385000,put,385.0,2026-06-18,3.55,3.56,3.5549999999999997
2025-07-17,625.469970703125,SPY260618P00390000,put,390.0,2026-06-18,3.68,3.71,3.6950000000000003
2025-07-17,625.469970703125,SPY260618P00395000,put,395.0,2026-06-18,3.83,3.85,3.84
2025-07-17,625.469970703125,SPY260618P00400000,put,400.0,2026-06-18,3.99,4.01,4.0
2025-07-17,625.469970703125,SPY260618P00405000,put,405.0,2026-06-18,4.15,4.18,4.165
2025-07-17,625.469970703125,SPY260618P00410000,put,410.0,2026-06-18,4.34,4.36,4.35
2025-07-17,625.469970703125,SPY260618P00415000,put,415.0,2026-06-18,4.51,4.55,4.529999999999999
2025-07-17,625.469970703125,SPY260618P00420000,put,420.0,2026-06-18,4.72,4.73,4.725
2025-07-17,625.469970703125,SPY260618P00425000,put,425.0,2026-06-18,4.91,4.94,4.925000000000001
2025-07-17,625.469970703125,SPY260618P00430000,put,430.0,2026-06-18,5.15,5.18,5.165
2025-07-17,625.469970703125,SPY260618P00435000,put,435.0,2026-06-18,5.36,5.39,5.375
2025-07-17,625.469970703125,SPY260618P00440000,put,440.0,2026-06-18,5.61,5.64,5.625
2025-07-17,625.469970703125,SPY260618P00445000,put,445.0,2026-06-18,5.86,5.89,5.875
2025-07-17,625.469970703125,SPY260618P00450000,put,450.0,2026-06-18,6.14,6.17,6.154999999999999
2025-07-17,625.469970703125,SPY260618P00455000,put,455.0,2026-06-18,6.41,6.44,6.425000000000001
2025-07-17,625.469970703125,SPY260618P00460000,put,460.0,2026-06-18,6.7,6.74,6.720000000000001
2025-07-17,625.469970703125,SPY260618P00465000,put,465.0,2026-06-18,7.02,7.05,7.035
2025-07-17,625.469970703125,SPY260618P00470000,put,470.0,2026-06-18,7.33,7.44,7.385
2025-07-17,625.469970703125,SPY260618P00475000,put,475.0,2026-06-18,7.7,7.74,7.720000000000001
2025-07-17,625.469970703125,SPY260618P00480000,put,480.0,2026-06-18,8.08,8.12,8.1
2025-07-17,625.469970703125,SPY260618P00485000,put,485.0,2026-06-18,8.46,8.5,8.48
2025-07-17,625.469970703125,SPY260618P00490000,put,490.0,2026-06-18,8.89,8.93,8.91
2025-07-17,625.469970703125,SPY260618P00495000,put,495.0,2026-06-18,9.32,9.37,9.344999999999999
2025-07-17,625.469970703125,SPY260618P00500000,put,500.0,2026-06-18,9.77,9.82,9.795
2025-07-17,625.469970703125,SPY260618P00505000,put,505.0,2026-06-18,10.25,10.29,10.27
2025-07-17,625.469970703125,SPY260618P00510000,put,510.0,2026-06-18,10.74,10.78,10.76
2025-07-17,625.469970703125,SPY260618P00515000,put,515.0,2026-06-18,11.29,11.34,11.315
2025-07-17,625.469970703125,SPY260618P00520000,put,520.0,2026-06-18,11.84,11.89,11.865
2025-07-17,625.469970703125,SPY260618P00525000,put,525.0,2026-06-18,12.42,12.47,12.445
2025-07-17,625.469970703125,SPY260618P00530000,put,530.0,2026-06-18,13.05,13.1,13.075
2025-07-17,625.469970703125,SPY260618P00535000,put,535.0,2026-06-18,13.69,13.74,13.715
2025-07-17,625.469970703125,SPY260618P00540000,put,540.0,2026-06-18,14.4,14.45,14.425
2025-07-17,625.469970703125,SPY260618P00545000,put,545.0,2026-06-18,15.07,15.22,15.145
2025-07-17,625.469970703125,SPY260618P00550000,put,550.0,2026-06-18,15.82,15.87,15.844999999999999
2025-07-17,625.469970703125,SPY260618P00555000,put,555.0,2026-06-18,16.6,16.65,16.625
2025-07-17,625.469970703125,SPY260618P00560000,put,560.0,2026-06-18,17.41,17.47,17.439999999999998
2025-07-17,625.469970703125,SPY260618P00565000,put,565.0,2026-06-18,18.3,18.36,18.33
2025-07-17,625.469970703125,SPY260618P00570000,put,570.0,2026-06-18,19.19,19.25,19.22
2025-07-17,625.469970703125,SPY260618P00575000,put,575.0,2026-06-18,20.1,20.17,20.135
2025-07-17,625.469970703125,SPY260618P00580000,put,580.0,2026-06-18,21.12,21.18,21.15
2025-07-17,625.469970703125,SPY260618P00585000,put,585.0,2026-06-18,22.1,22.17,22.135
2025-07-17,625.469970703125,SPY260618P00590000,put,590.0,2026-06-18,23.21,23.26,23.235
2025-07-17,625.469970703125,SPY260618P00595000,put,595.0,2026-06-18,24.33,24.41,24.369999999999997
2025-07-17,625.469970703125,SPY260618P00600000,put,600.0,2026-06-18,25.5,25.57,25.535
2025-07-17,625.469970703125,SPY260618P00605000,put,605.0,2026-06-18,26.76,26.85,26.805
2025-07-17,625.469970703125,SPY260618P00610000,put,610.0,2026-06-18,28.06,28.27,28.165
2025-07-17,625.469970703125,SPY260618P00615000,put,615.0,2026-06-18,29.46,29.56,29.509999999999998
2025-07-17,625.469970703125,SPY260618P00620000,put,620.0,2026-06-18,31.0,31.05,31.025
2025-07-17,625.469970703125,SPY260618P00625000,put,625.0,2026-06-18,32.51,32.58,32.545
2025-07-17,625.469970703125,SPY260618P00630000,put,630.0,2026-06-18,34.14,34.25,34.195
2025-07-17,625.469970703125,SPY260618P00635000,put,635.0,2026-06-18,35.91,36.03,35.97
2025-07-17,625.469970703125,SPY260618P00640000,put,640.0,2026-06-18,37.86,37.98,37.92
2025-07-17,625.469970703125,SPY260618P00645000,put,645.0,2026-06-18,39.82,39.94,39.879999999999995
2025-07-17,625.469970703125,SPY260618P00650000,put,650.0,2026-06-18,41.98,42.11,42.045
2025-07-17,625.469970703125,SPY260618P00655000,put,655.0,2026-06-18,44.17,44.5,44.335
2025-07-17,625.469970703125,SPY260618P00660000,put,660.0,2026-06-18,46.69,47.08,46.885
2025-07-17,625.469970703125,SPY260618P00665000,put,665.0,2026-06-18,49.25,49.7,49.475
2025-07-17,625.469970703125,SPY260618P00670000,put,670.0,2026-06-18,52.16,52.56,52.36
2025-07-17,625.469970703125,SPY260618P00675000,put,675.0,2026-06-18,55.16,55.65,55.405
2025-07-17,625.469970703125,SPY260618P00680000,put,680.0,2026-06-18,58.33,58.86,58.595
2025-07-17,625.469970703125,SPY260618P00685000,put,685.0,2026-06-18,61.87,62.42,62.144999999999996
2025-07-17,625.469970703125,SPY260618P00690000,put,690.0,2026-06-18,65.6,66.12,65.86
2025-07-17,625.469970703125,SPY260618P00695000,put,695.0,2026-06-18,69.59,70.32,69.955
2025-07-17,625.469970703125,SPY260618P00700000,put,700.0,2026-06-18,72.5,76.13,74.315
2025-07-17,625.469970703125,SPY260618P00705000,put,705.0,2026-06-18,78.55,80.93,79.74000000000001
2025-07-17,625.469970703125,SPY260618P00720000,put,720.0,2026-06-18,92.28,95.89,94.08500000000001
2025-07-17,625.469970703125,SPY260618P00725000,put,725.0,2026-06-18,111.23,116.0,113.61500000000001
2025-07-17,625.469970703125,SPY260618P00730000,put,730.0,2026-06-18,120.0,124.77,122.38499999999999
2025-07-17,625.469970703125,SPY260618P00745000,put,745.0,2026-06-18,117.26,120.88,119.07
2025-07-17,625.469970703125,SPY260618P00750000,put,750.0,2026-06-18,122.26,125.88,124.07
2025-07-17,625.469970703125,SPY260618P00765000,put,765.0,2026-06-18,184.0,188.74,186.37
2025-07-17,625.469970703125,SPY260618P00800000,put,800.0,2026-06-18,192.24,197.0,194.62
